Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit
ORD-10197,14/05/2024,17/05/2024,Same Day,Sara Ansari,Corporate,Central,Multan,Technology,Copiers,Multifunction Copier,7,199.96,0.1,N/A,367.32
ORD-10495,07/09/2024,09/09/2024,Standard Class,,Consumer,west,Quetta,Furniture,Tables,Round Conference Table,8,439.42,0.1,3515.36,214.47
ORD-10647,12/07/2023,14/07/2023,First Class,Kamran Chaudhry,Corporate,East,Sialkot,Technology,Machines,Shredder,3,657.55,0.1,1972.65,-222.55
ORD-10987,07/10/2023,13/10/2023,Same Day,Adeel Khan,Corporate,West,,Technology,Phones,Smartphone X200,12,518.42,0,6221.04,250.93
ORD-10044,22/03/2024,29/03/2024,Standard Class,Sana Sheikh,Corporate,CENTRAL,Faisalabad,Furniture,Chairs,Folding Chair,8,515.02,0.2,4120.16,
ORD-10710,25/03/2023,28/03/2023,Second Class,Ali Malik,Corporate, West,Quetta,Technology,Accessories,USB Cable,7,311.11,0.3,2177.77,-3.37
ORD-10373,13/11/2023,19/11/2023,Second Class,Sara Ansari,Home Office,central,Faisalabad,Furniture,Tables,Coffee Table,9,854,0,7686,-445.27
ORD-10678,20/09/2023,21/09/2023,Second Class,Adeel Ansari,Home Office,Central,Faisalabad,Technology,Accessories,Keyboard,4,736.08,0,2944.32,35.72
ORD-10566,18/07/2023,24/07/2023,First Class,Sara Butt,Consumer,central,Multan,Technology,Machines,Shredder,5,840.54,0.3,4202.7,-151.37
ORD-10847,16/05/2023,19/05/2023,Second Class,Bilal Qureshi,Consumer, North,Rawalpindi,Office Supplies,Paper,Sticky Notes,6,375.51,,2253.06,-125.9
ORD-10460,14/09/2024,20/09/2024,Same Day,Tariq Farooq,Consumer,south,Hyderabad,Furniture,Chairs,Executive Leather Chair,11,606.04,0,6666.44,2252.72
ORD-11155,10/08/2023,12/08/2023,First Class,Sara Malik,Corporate,WEST,Quetta,Furniture,Furnishings,Desk Lamp,10,686.41,0.1,6864.1,1573.25
ORD-10039,05/08/2023,09/08/2023,First Class,Sara Farooq,Consumer,east,Gujranwala,Office Supplies,Art,Pen Set,1,675.38,0,675.38,236.35
ORD-10434,12/03/2024,15/03/2024,Second Class,Fatima Khan,Corporate,WEST,Quetta,Technology,Machines,Label Maker,10,160.24,0,1602.4,-143.62
ORD-10973,05/10/2024,06/10/2024,Same Day,Omar Qureshi,Home Office,Central,Multan,Technology,Copiers,Multifunction Copier,7,407.46,0.2,2852.22,-88.89
ORD-11007,30/05/2023,06/06/2023,Second Class,fatima qureshi,Home Office,east,Gujranwala,Office Supplies,Labels,Address Labels,10,112.72,0.2,1127.2,-134.95
ORD-10456,28/12/2023,31/12/2023,Second Class,Hassan Butt,Corporate,west,Quetta,Technology,Accessories,USB Cable,3,217.93,0,653.79,226.79
ORD-10260,27/06/2024,29/06/2024,Second Class,Kamran Chaudhry,Consumer,North,Rawalpindi,Technology,Machines,Laser Printer,3,96.92,0.15,290.76,41.97
ORD-10035,26/03/2024,27/03/2024,Second Class,sara butt,Consumer,East,Gujranwala,Office Supplies,Storage,Storage Bin,3,211.98,0.2,635.94,-46.8
ORD-10827,20/05/2024,23/05/2024,Same Day,Mahnoor Qureshi,Home Office,WEST,Peshawar,Furniture,Chairs,Folding Chair,7,784.93,0,5494.51,1072.52
ORD-10309,03/12/2024,06/12/2024,Second Class,Ayesha Khan,Home Office,West,Quetta,Office Supplies,Art,Marker Set,4,472.83,0.15,1891.32,363.48
ORD-10276,18/06/2024,21/06/2024,Same Day,Faisal Malik,Consumer,North,Lahore,Office Supplies,Paper,Notebook,5,551.71,0,2758.55,-247.24
ORD-10636,09/08/2023,13/08/2023,Same Day,Fatima Sheikh,Home Office,EAST,Gujranwala,Furniture,Bookcases,5-Shelf Bookcase,12,663.47,0.3,7961.64,1895.02
ORD-10654,15/09/2024,19/09/2024,Second Class,Omar Chaudhry,Corporate,west,Peshawar,Office Supplies,Art,Highlighter Pack,7,470.93,0.2,3296.51,958.28
ORD-10622,02/01/2023,03/01/2023,Same Day,Faisal Butt,Consumer, North,Rawalpindi,Office Supplies,Storage,Storage Bin,3,340.31,0.2,1020.93,-84.57
ORD-10844,17/07/2023,24/07/2023,Standard Class,Ali Chaudhry,Corporate,central,Faisalabad,Furniture,Tables,Corner Table,10,182.82,0.15,1828.2,99.87
ORD-10393,14/08/2024,20/08/2024,Same Day,Hina Iqbal,Consumer,east,Sialkot,Furniture,Bookcases,5-Shelf Bookcase,11,483.17,0,5314.87,720.12
ORD-10107,24/12/2023,25/12/2023,First Class,nida malik,Consumer,West,Peshawar,Technology,Accessories,USB Cable,6,205.96,0,1235.76,389.77
ORD-10349,05/09/2024,12/09/2024,Same Day,Omar Chaudhry,Home Office,central,Multan,Technology,Machines,Label Maker,9,333.57,0,3002.13,714.38
ORD-10524,22/08/2024,23/08/2024,Same Day,Hassan Iqbal,Home Office,Central,Multan,Technology,Copiers,Desktop Copier,1,79.55,0.2,79.55,-0.09
ORD-10784,30/03/2024,05/04/2024,Same Day,Zara Raza,Home Office,east,Gujranwala,Technology,Machines,Shredder,12,489.57,0,5874.84,-722.61
ORD-10047,20/07/2024,25/07/2024,Second Class,,Consumer,east,Gujranwala,Office Supplies,Art,Pen Set,4,112.99,0,451.96,3.51
ORD-10203,05/06/2023,09/06/2023,Second Class,Ayesha Qureshi,Consumer,Centeral,Multan,Furniture,Chairs,Mesh Task Chair,12,348.71,0.1,4184.52,30.35
ORD-10021,28/09/2023,29/09/2023,Same Day,Fatima Raza,Corporate,Nort,Lahore,Office Supplies,Storage,Storage Bin,4,620.31,0.3,2481.24,-44.68
ORD-10402,26/08/2023,28/08/2023,First Class,Hina Raza,Corporate,SOUTH,Hyderabad,Office Supplies,Paper,Notebook,8,441.32,0,3530.56,309.51
ORD-11107,13/12/2023,17/12/2023,Same Day,Adeel Ansari,Home Office,NORTH,Islamabad,Furniture,Tables,Round Conference Table,9,690.68,0.15,6216.12,-510.44
ORD-11154,07/04/2023,13/04/2023,Second Class,Ali Qureshi,Corporate,Centeral,Faisalabad,Technology,Phones,Cordless Phone,4,220.78,0,883.12,146.1
ORD-10989,16/10/2023,19/10/2023,Second Class,Ayesha Khan,Corporate, North,Rawalpindi,Furniture,Bookcases,Corner Bookcase,3,726.57,0,2179.71,-62.16
ORD-10741,21/05/2024,22/05/2024,First Class,Imran Malik,Corporate,South,Karachi,Office Supplies,Art,Marker Set,6,191.75,,1150.5,265.54
ORD-11147,06/02/2024,09/02/2024,Same Day,Hassan Ansari,Home Office,Central,Multan,Office Supplies,Storage,Storage Bin,8,451.11,0,3608.88,389.15
ORD-10033,13/08/2023,15/08/2023,Same Day,Sana Butt,Home Office,Centeral,Multan,Technology,Machines,Laser Printer,8,602.48,0.15,4819.84,712.02
ORD-10787,20/01/2023,27/01/2023,Standard Class,Nida Butt,Home Office, West,Peshawar,Furniture,Tables,Rectangular Desk,11,390.82,0,4299.02,774.69
ORD-10923,05/10/2024,12/10/2024,First Class,Zara Ansari,Corporate,Centeral,Faisalabad,Furniture,Furnishings,Floor Mat,8,110.45,0,883.6,157.04
ORD-11043,13/07/2024,16/07/2024,Same Day,Ayesha Ansari,Consumer,CENTRAL,Faisalabad,Furniture,Tables,Corner Table,1,212.86,0,212.86,0.04
ORD-11195,07/03/2023,13/03/2023,Second Class,Adeel Qureshi,Corporate, West,Peshawar,Office Supplies,Labels,Address Labels,7,457.7,0.2,3203.9,873.88
ORD-10579,25/10/2023,29/10/2023,Second Class,Omar Butt,Consumer,SOUTH,Karachi,Furniture,Tables,Rectangular Desk,4,797.42,0.2,3189.68,-200.5
ORD-10481,02/05/2024,08/05/2024,Second Class,Sana Malik,Consumer,Centeral,Faisalabad,Technology,Accessories,USB Cable,2,229.37,0.1,458.74,-15.87
ORD-10931,14/10/2024,15/10/2024,Standard Class,Sana Chaudhry,Home Office,CENTRAL,Multan,Technology,Copiers,Desktop Copier,2,489.43,0.15,978.86,75.55
ORD-10356,29/11/2023,06/12/2023,First Class,Usman Qureshi,Corporate,east,Gujranwala,Technology,Accessories,Keyboard,-9,196.47,0.3,1768.23,221.24
ORD-10759,24/07/2023,27/07/2023,Same Day,Omar Qureshi,Consumer, South ,Karachi,Office Supplies,Storage,Storage Box,11,417.73,0,4595.03,174.53
ORD-10092,08/01/2023,12/01/2023,Standard Class,Rabia Ansari,Corporate,west,Quetta,Office Supplies,Labels,Address Labels,11,726.55,0,7992.05,387.9
ORD-11175,06/10/2023,12/10/2023,Standard Class,Ahmed Ansari,Consumer,North,Lahore,Office Supplies,Paper,Copy Paper A4,7,542.35,,3796.45,-450.63
ORD-10803,11/06/2024,18/06/2024,First Class,Tariq Sheikh,Home Office,Centeral,Faisalabad,Office Supplies,Paper,Sticky Notes,12,267.59,0,3211.08,
ORD-10745,07/10/2023,10/10/2023,Same Day,Omar Sheikh,Home Office,North,Rawalpindi,Office Supplies,Art,Marker Set,7,163.1,0,1141.7,131.05
ORD-10279,29/01/2024,02/02/2024,First Class,Sana Butt,Home Office,central,Faisalabad,Office Supplies,Storage,Filing Cabinet,3,374.41,0.2,1123.23,329.35
ORD-10764,10/09/2024,11/09/2024,Same Day,Ahmed Ansari,Consumer,Central,Multan,Furniture,Chairs,Stacking Chair,8,354.69,0,2837.52,-0.11
ORD-10604,02/09/2023,04/09/2023,Second Class,Fatima Malik,Home Office,North,Islamabad,Furniture,Chairs,Folding Chair,4,863.08,0,3452.32,857.77
ORD-10598,07/07/2023,13/07/2023,Second Class,Hassan Chaudhry,Corporate,Central,Faisalabad,Technology,Phones,Smartphone X200,11,486.28,0.2,5349.08,1648.31
ORD-10400,30/01/2023,03/02/2023,Same Day,Nida Butt,Home Office,North,Islamabad,Furniture,Chairs,Stacking Chair,12,538.53,0.15,6462.36,1064.58
ORD-10257,19/07/2023,24/07/2023,Same Day,Bilal Butt,Consumer, North,Rawalpindi,Office Supplies,Art,Marker Set,4,311.69,0.15,1246.76,369.57
ORD-10944,26/03/2024,01/04/2024,Second Class,Adeel Farooq,Corporate,south,Karachi,Office Supplies,Paper,Copy Paper A4,8,376,0.15,3008,1050.35
ORD-11096,01/06/2023,04/06/2023,Same Day,Ali Farooq,Consumer,,Faisalabad,Technology,Machines,Label Maker,12,533.92,0,6407.04,764.98
ORD-11161,13/02/2023,20/02/2023,Standard Class,Nida Iqbal,Consumer,EAST,Sialkot,Office Supplies,Paper,Sticky Notes,7,869.83,0.2,6088.81,-772.19
ORD-10494,18/04/2024,20/04/2024,First Class,Sara Sheikh,Home Office,south,Hyderabad,Office Supplies,Art,Pen Set,7,243.91,0,1707.37,295.41
ORD-10772,07/03/2023,08/03/2023,Same Day,Kamran Qureshi,Corporate,CENTRAL,Multan,Furniture,Chairs,Stacking Chair,11,757.41,0,8331.51,88.14
ORD-10550,07/05/2024,12/05/2024,,Adeel Butt,Consumer,EAST,Gujranwala,Office Supplies,Art,Pen Set,3,456.76,0.1,1370.28,316.31
ORD-10201,27/11/2024,01/12/2024,Standard Class,Bilal Farooq,Consumer,North,Rawalpindi,Office Supplies,Binders,View Binder,2,209.91,0,419.82,90.42
ORD-10312,18/05/2023,21/05/2023,Standard Class,Zara Sheikh,Home Office,west,Quetta,Office Supplies,Labels,Shipping Labels,1,639.69,0.3,639.69,-93.68
ORD-10290,09/03/2023,11/03/2023,Standard Class,Sara Butt,Consumer, South ,Karachi,Furniture,Furnishings,Floor Mat,1,416.01,0,416.01,-54.52
ORD-10849,22/08/2024,26/08/2024,Second Class,Hina Ansari,Corporate,south,Hyderabad,Office Supplies,Storage,Storage Box,9,747.72,0.3,6729.48,-104.47
ORD-10763,29/07/2023,03/08/2023,Standard Class,Omar Khan,Consumer, South ,Karachi,Furniture,Tables,Coffee Table,8,563.18,0,4505.44,-417.41
ORD-11136,20/02/2024,23/02/2024,Standard Class,Bilal Khan,Home Office, West,Quetta,Technology,Phones,Cordless Phone,4,664.62,0.15,2658.48,863.42
ORD-10949,04/09/2024,08/09/2024,Same Day,Tariq Chaudhry,Consumer,,Peshawar,Furniture,Furnishings,Wall Clock,6,213.15,0.3,1278.9,368.3
ORD-10183,19/01/2024,23/01/2024,First Class,Omar Iqbal,Corporate,west,Peshawar,Furniture,Furnishings,Desk Lamp,2,108.88,0.2,217.76,-17.24
ORD-11176,01/02/2024,06/02/2024,First Class,Hina Khan,Consumer,South,Karachi,Technology,Machines,Shredder,1,851.08,0.1,851.08,96.94
ORD-11068,13/01/2024,19/01/2024,Standard Class,Hassan Chaudhry,Corporate,south,Karachi,Furniture,Chairs,Folding Chair,9,732.91,0.15,6596.19,674.49
ORD-11030,05/01/2023,08/01/2023,Same Day,Ayesha Raza,Home Office,central,Multan,Technology,Accessories,Wireless Mouse,12,753.64,0,9043.68,
ORD-10250,29/01/2023,02/02/2023,Standard Class,Fatima Chaudhry,Corporate,north,Rawalpindi,Furniture,Tables,Rectangular Desk,11,371.51,0,4086.61,1153.71
ORD-10823,25/08/2024,01/09/2024,Same Day,Ahmed Chaudhry,Corporate,west,Peshawar,Office Supplies,Art,Highlighter Pack,5,415.72,0,2078.6,-37.13
ORD-11099,11/02/2024,12/02/2024,Standard Class,Ahmed Ansari,Corporate,West,Quetta,Office Supplies,Labels,Shipping Labels,12,716.19,0.2,8594.28,2096.98
ORD-10940,03/04/2023,09/04/2023,First Class,Fatima Chaudhry,Consumer,WEST,Peshawar,Technology,Machines,Label Maker,12,439.47,0,5273.64,1333.96
ORD-10391,27/04/2023,03/05/2023,Standard Class,Fatima Raza,Home Office,east,Gujranwala,Technology,Phones,Smartphone X200,6,830.44,0.1,4982.64,1535.06
ORD-11092,08/05/2024,12/05/2024,Standard Class,Ali Raza,Corporate,West,Peshawar,Technology,Machines,Label Maker,3,354.76,0,1064.28,-124.49
ORD-11191,07/08/2024,09/08/2024,First Class,Tariq Qureshi,Home Office,EAST,Gujranwala,Office Supplies,Labels,Address Labels,9,696.45,0,6268.05,-203.02
ORD-10904,29/12/2024,04/01/2025,First Class,Hina Farooq,Corporate,east,Gujranwala,Technology,Machines,Laser Printer,4,417.42,0,1669.68,-84.33
ORD-10730,21/06/2023,22/06/2023,Second Class,Nida Khan,Corporate,CENTRAL,Faisalabad,Office Supplies,Labels,Shipping Labels,2,166.01,0,332.02,21.48
ORD-10554,24/01/2023,27/01/2023,Second Class,Zara Malik,Consumer,west,Peshawar,Furniture,Bookcases,Wall-Mount Bookcase,2,881.91,0.15,1763.82,-116.27
ORD-10366,01/06/2023,08/06/2023,Second Class,Sana Farooq,Home Office,East,Gujranwala,Technology,Phones,Office Desk Phone,1,302.03,0.2,302.03,35.94
ORD-10345,23/02/2023,02/03/2023,Standard Class,Ahmed Butt,Consumer,South,Karachi,Technology,Copiers,Multifunction Copier,5,528.3,0.1,2641.5,646.04
ORD-10535,17/02/2023,24/02/2023,Standard Class,Ali Farooq,Home Office,CENTRAL,Multan,Technology,Phones,Cordless Phone,8,866.57,0.3,6932.56,-655.37
ORD-10855,11/11/2023,12/11/2023,Same Day,Usman Butt,Consumer,south,Karachi,Office Supplies,Binders,Hanging Binder,11,502.04,0.3,5522.44,205.04
ORD-10919,02/05/2024,06/05/2024,Standard Class,Imran Farooq,Corporate, West,Quetta,Technology,Phones,Office Desk Phone,5,119.74,0.2,598.7,71.84
ORD-10211,07/06/2024,10/06/2024,Standard Class,Zara Malik,Consumer, North,Rawalpindi,Furniture,Bookcases,5-Shelf Bookcase,10,608.34,0,6083.4,-217.77
ORD-10502,21/11/2023,28/11/2023,Second Class,Faisal Raza,Home Office,West,Peshawar,Furniture,Furnishings,Wall Clock,12,383.02,0.3,4596.24,-458.71
ORD-10537,12/04/2023,14/04/2023,Second Class,Faisal Khan,Consumer,east,Sialkot,Furniture,Tables,Corner Table,4,752.16,0.1,3008.64,62.16
ORD-10380,23/10/2024,27/10/2024,Second Class,Faisal Raza,Corporate,Nort,Lahore,Furniture,Tables,Corner Table,8,27.3,0.1,218.4,31.7
ORD-10175,06/04/2023,11/04/2023,Second Class,Nida Malik,Home Office,CENTRAL,Faisalabad,Furniture,Bookcases,Wall-Mount Bookcase,12,811.52,0,9738.24,1324.21
